"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2003","2003",23.24429,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2004","2004",23.15106,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2005","2005",22.47858,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",23.2826,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2007","2007",22.63778,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2008","2008",22.9224,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2009","2009",23.79947,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2010","2010",19.90941,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2011","2011",20.14833,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","HKG","China, Hong Kong Special Administrative Region","2012","2012",18.64948,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AFG","Afghanistan","2010","2010",22.24014,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AFG","Afghanistan","2011","2011",19.10585,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AFG","Afghanistan","2012","2012",12.82317,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2000","2000",21.09614,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2001","2001",26.69957,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2007","2007",18.77496,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2008","2008",15.59088,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2010","2010",17.37576,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2011","2011",15.38505,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","RWA","Rwanda","2012","2012",15.92128,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2000","2000",14.27602,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2001","2001",14.33211,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2002","2002",14.91421,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2003","2003",16.51523,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2004","2004",15.777,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2005","2005",15.74568,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2006","2006",16.09478,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2007","2007",16.60186,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2008","2008",17.48246,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2009","2009",17.12682,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2010","2010",15.68234,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CYP","Cyprus","2011","2011",15.53671,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2000","2000",10.78995,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2001","2001",10.57707,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2002","2002",10.34289,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2003","2003",10.84215,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2004","2004",10.73231,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2005","2005",10.40092,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2006","2006",10.3673,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2007","2007",10.42595,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2008","2008",10.27361,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2009","2009",10.10988,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2010","2010",10.06915,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2011","2011",9.86391,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FRA","France","2012","2012",9.73667,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2000","2000",8.48988,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2004","2004",11.22935,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2005","2005",13.77751,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2006","2006",15.28909,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2007","2007",15.4455,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2008","2008",14.09698,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2009","2009",12.08264,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2010","2010",11.86466,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2011","2011",10.92462,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAK","Pakistan","2012","2012",11.04063,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2000","2000",15.20676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2001","2001",13.91591,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2002","2002",14.06893,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2003","2003",14.38022,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2004","2004",12.7509,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2005","2005",12.42232,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2006","2006",13.26849,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2007","2007",13.66697,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2008","2008",14.44199,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PHL","Philippines","2009","2009",13.21117,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2000","2000",11.12452,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2001","2001",10.9504,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2002","2002",10.91398,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2003","2003",10.55023,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2004","2004",9.95772,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2005","2005",10.34062,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2006","2006",10.46353,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2007","2007",10.54307,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2008","2008",10.64181,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2009","2009",10.66201,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2010","2010",10.85873,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2011","2011",11.06032,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","AUT","Austria","2012","2012",10.70825,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KIR","Kiribati","2000","2000",15.26542,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KIR","Kiribati","2001","2001",11.51614,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","WSM","Samoa","2000","2000",10.4613,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","WSM","Samoa","2001","2001",12.77033,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","WSM","Samoa","2002","2002",12.7938,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","WSM","Samoa","2008","2008",16.06423,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2002","2002",9.53534,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2004","2004",10.56516,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2007","2007",14.53679,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2008","2008",13.09073,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2009","2009",12.34974,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2010","2010",15.73082,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2011","2011",18.8981,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MLT","Malta","2012","2012",15.25658,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TON","Tonga","2000","2000",22.95586,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TON","Tonga","2001","2001",19.7819,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TON","Tonga","2002","2002",15.46275,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TON","Tonga","2003","2003",18.41225,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TON","Tonga","2004","2004",18.10253,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ZMB","Zambia","2000","2000",8.35262,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ZMB","Zambia","2004","2004",10.58499,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ZMB","Zambia","2005","2005",7.72973,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ZMB","Zambia","2007","2007",6.22791,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ZMB","Zambia","2008","2008",5.6518,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2000","2000",12.02514,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2001","2001",13.18853,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2002","2002",14.59364,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2003","2003",12.69424,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2004","2004",13.67676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2005","2005",15.29338,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TJK","Tajikistan","2006","2006",15.63601,,
